ideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:10:43.062894 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:10:53.439691 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:14:23.451442 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:14:25.153054 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:18:14.447825 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:18:58.858747 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:24:15.575553 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:24:20.480798 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:29:35.561883 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:30:28.981314 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:43:15.314508 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 14 14:43:40.273438 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 15 04:36:01.228608 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 15 04:45:01.134765 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 15 14:08:07.373289 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 15 14:08:09.843144 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 15 14:19:14.774998 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 15 14:19:17.578048 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 15 14:23:19.152554 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 15 14:23:40.140552 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 16 04:36:01.194284 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 16 04:45:01.167362 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 17 03:05:15.549515 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 17 03:05:21.155377 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 17 04:36:01.191830 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 17 04:45:01.133457 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 04:36:01.193586 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 04:45:01.133926 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 14:02:50.690913 CS14_TS15_MBC_Andong critical raised alarm.network.output.loss liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/outputs/Output_1/outputNetwork/eth2 Network output failed Interface 'eth2' is down for service=CS14_TS15_MBC_Andong;output=Output_1;sdt=CS14_MBC_AnDong 
Dec 18 14:02:50.782154 CS14_TS15_MBC_Andong notice event alarm.encoder.channel.started liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Encoding started Encoding is started for service=CS14_TS15_MBC_Andong;sdt=CS14_MBC_AnDong 
Dec 18 14:02:50.835997 CS14_TS15_MBC_Andong critical cleared alarm.network.output.loss liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/outputs/Output_1/outputNetwork/eth2 Network output failed Interface 'eth2' is down for service=CS14_TS15_MBC_Andong;output=Output_1;sdt=CS14_MBC_AnDong 
Dec 18 14:02:51.155003 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=active with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=line up available: start on default service;sdt=CS14_MBC_AnDong 
Dec 18 14:14:34.602392 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 14:14:43.301702 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 14:17:36.303492 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 14:17:46.302920 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 14:39:59.305215 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 14:40:36.504328 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 14:42:05.403147 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 14:42:09.201629 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 15:31:08.401861 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 18 15:32:04.403828 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 04:02:58.260486 CS14_TS15_MBC_Andong major raised alarm.automation.lineup.failed liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation line up failed Automation line up failed for service=CS14_TS15_MBC_Andong;http://192.168.21.51:8080/api/liveServices/: No response from server;sdt=CS14_MBC_AnDong 
Dec 19 04:36:01.401645 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 04:45:01.301911 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 13:18:04.599436 CS14_TS15_MBC_Andong major cleared alarm.automation.lineup.failed liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation line up failed Automation line up failed for service=CS14_TS15_MBC_Andong;http://192.168.21.51:8080/api/liveServices/: No response from server;sdt=CS14_MBC_AnDong 
Dec 19 13:18:04.612224 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Dec 19 13:29:56.048398 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Dec 19 13:30:24.364983 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Dec 19 14:12:57.902394 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 14:13:04.701825 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 14:22:10.205090 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 14:22:10.503697 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 14:25:40.704432 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 14:25:53.302780 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 19 14:29:25.094774 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Dec 20 04:38:37.303776 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Dec 20 04:39:01.301986 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Dec 20 04:40:41.803362 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 04:43:01.301879 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 04:44:01.501640 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 04:45:01.301257 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 14:10:14.601598 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 14:10:19.402614 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 14:22:27.701735 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 14:22:50.703329 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 14:37:55.905261 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Dec 20 14:50:53.505563 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Dec 20 14:51:17.001665 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
