put video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 06:07:33.242312 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 06:23:36.644459 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 06:23:54.243154 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 06:36:34.445291 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 06:37:32.944405 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:02:36.043361 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:02:36.344839 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:12:21.243287 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:12:39.146030 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:16:14.346412 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:16:15.944194 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:17:16.543175 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:17:37.942564 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:24:09.043024 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 17 07:24:15.943086 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:02:36.144910 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:02:36.542942 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:12:21.344523 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:12:39.341732 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:16:14.541817 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:16:16.044121 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:17:16.643561 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:17:38.042787 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:22:51.144044 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:22:53.542771 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:24:09.145247 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 02:24:16.045634 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 03:02:33.844513 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 18 03:03:23.543100 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 19 01:11:43.142844 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 19 01:11:57.942616 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 19 01:18:41.345760 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 19 01:18:56.644434 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 22 07:16:52.343674 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 22 07:17:07.942515 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 23 02:16:53.242123 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 23 02:17:08.743653 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 23 07:06:12.446124 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 23 07:06:22.646483 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 23 07:12:26.245704 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 23 07:12:31.444204 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 23 07:15:19.442670 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 23 07:15:27.842623 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 02:06:14.042811 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 02:06:24.243769 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 02:12:27.843290 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 02:12:33.042909 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 02:15:20.944128 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 02:15:29.344457 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 06:06:38.445697 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 06:06:45.943412 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 24 13:28:58.788885 BS18_TS05_TEST_02 notice event alarm.automation.lineup.input.status liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55 Automation input updated status Live input updated with state=updated with status=success for service=BS18_TS05_TEST_02;input=TC16_TS05;msg=service settings have changed;sdt=BS18_EBS Jung1 
Jan 24 13:28:59.009340 BS18_TS05_TEST_02 major event alarm.capture.input.switched liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/captureIndex/1 Capture source is switched CaptureIndex=1 has Automatic switch from source 1 to source 0 for service=BS18_TS05_TEST_02;sdt=BS18_EBS Jung1 
Jan 24 13:28:59.461324 BS18_TS05_TEST_02 major event alarm.capture.input.switched liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/captureIndex/1 Capture source is switched CaptureIndex=1 has Automatic switch from source 0 to source 1 for service=BS18_TS05_TEST_02;sdt=BS18_EBS Jung1 
Jan 24 13:29:25.880398 BS18_TS05_TEST_02 notice event alarm.automation.lineup.input.status liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55 Automation input updated status Live input updated with state=updated with status=success for service=BS18_TS05_TEST_02;input=TC16_TS05;msg=service settings have changed;sdt=BS18_EBS Jung1 
Jan 24 13:29:26.113874 BS18_TS05_TEST_02 major event alarm.capture.input.switched liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/captureIndex/1 Capture source is switched CaptureIndex=1 has Automatic switch from source 1 to source 0 for service=BS18_TS05_TEST_02;sdt=BS18_EBS Jung1 
Jan 24 13:29:26.488771 BS18_TS05_TEST_02 major event alarm.capture.input.switched liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/captureIndex/1 Capture source is switched CaptureIndex=1 has Automatic switch from source 0 to source 1 for service=BS18_TS05_TEST_02;sdt=BS18_EBS Jung1 
Jan 24 13:29:42.769345 BS18_TS05_TEST_02 notice event alarm.automation.lineup.input.status liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55 Automation input updated status Live input updated with state=updated with status=success for service=BS18_TS05_TEST_02;input=TC16_TS05;msg=service settings have changed;sdt=BS18_EBS Jung1 
Jan 24 13:29:42.944966 BS18_TS05_TEST_02 major event alarm.capture.input.switched liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/captureIndex/1 Capture source is switched CaptureIndex=1 has Automatic switch from source 1 to source 0 for service=BS18_TS05_TEST_02;sdt=BS18_EBS Jung1 
Jan 24 13:31:15.081160 BS18_TS05_TEST_02 notice event alarm.encoder.channel.stopped liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55 Encoding stopped Encoding is stopped for service=BS18_TS05_TEST_02;sdt=BS18_EBS Jung1 
Jan 24 13:31:33.122228 BS18_TS05_TEST_02 notice event alarm.automation.lineup.input.status liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55 Automation input updated status Live input updated with state=active with status=success for service=BS18_TS05_TEST_02;input=TC16_TS05;msg=line up available: start on default service;sdt=BS18_EBS Jung1 
Jan 24 13:31:33.159896 BS18_TS05_TEST_02 notice event alarm.encoder.channel.started liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55 Encoding started Encoding is started for service=BS18_TS05_TEST_02;sdt=BS18_EBS Jung1 
Jan 25 06:18:32.772002 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 25 06:18:40.571773 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 25 06:33:47.370770 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 25 06:33:56.671164 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 25 06:44:36.572568 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 25 06:44:52.770667 BS18_TS05_TEST_02 minor cleared alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
Jan 27 02:24:20.874175 BS18_TS05_TEST_02 minor raised alarm.capture.videoblackout liveEncodings/e9c9447699d94ad9a463e0b93d3e8f55/inputVideo/Video_01 Input video still image Input video still image for service=BS18_TS05_TEST_02;inputVideo=Video_01;sdt=BS18_EBS Jung1 
